AssignmentStatus,WorkTimeInSeconds,Input.case,Input.query,Input.title,Input.link,Input.snippet_A,Input.snippet_B,Answer.better,Answer.case,Answer.query
Approved,78,86,Rick Warren,Rick Warren - Wikipedia,https://en.wikipedia.org/wiki/Rick_Warren,"<p>'Richard Duane ''Rick'' Warren (born January 28, 1954) is an American evangelical Christian pastor and author. He is the founder and senior pastor of Saddleback Church, an evangelical megachurch in Lake Forest, California, that is the eighth-largest church in the United States (including multi-site churches).' </p>","<p>Richard Warren, known as 'Rick' is a an American Christian pastor and author.  He was born Jan. 28, 1954.  Saddleback Church is the evangelical megachurch he founded and is senior pastor of, in Lake Forest, CA.  If you include multi-site churches, this is the 8th largest church in the USA.</p>",2,86|86,Rick Warren
Approved,37,87,Rick Warren,Rick Warren - Wikipedia,https://en.wikipedia.org/wiki/Rick_Warren,"<p>'Richard Duane ''Rick'' Warren (born January 28, 1954) is an American evangelical Christian pastor and author. He is the founder and senior pastor of Saddleback Church, an evangelical megachurch in Lake Forest, California, that is the eighth-largest church in the United States (including multi-site churches).' </p>","<p>Richard Duane Warren was born on January 28, 1954.  He is known as 'Rick'.  Rick is an author and American Evangelical pastor.  Rick founded an evangelical megachurch, Saddleback Church in Lake Forest California.  He serves as the senior pastor at Saddleback Church which is the eighth-largest church in the United States.</p>",2,87|87,Rick Warren
Approved,105,87,Rick Warren,Rick Warren - Wikipedia,https://en.wikipedia.org/wiki/Rick_Warren,"<p>'Richard Duane ''Rick'' Warren (born January 28, 1954) is an American evangelical Christian pastor and author. He is the founder and senior pastor of Saddleback Church, an evangelical megachurch in Lake Forest, California, that is the eighth-largest church in the United States (including multi-site churches).' </p>","<p>Richard Duane Warren was born on January 28, 1954.  He is known as 'Rick'.  Rick is an author and American Evangelical pastor.  Rick founded an evangelical megachurch, Saddleback Church in Lake Forest California.  He serves as the senior pastor at Saddleback Church which is the eighth-largest church in the United States.</p>",2,87|87,Rick Warren
Approved,58,87,Rick Warren,Rick Warren - Wikipedia,https://en.wikipedia.org/wiki/Rick_Warren,"<p>'Richard Duane ''Rick'' Warren (born January 28, 1954) is an American evangelical Christian pastor and author. He is the founder and senior pastor of Saddleback Church, an evangelical megachurch in Lake Forest, California, that is the eighth-largest church in the United States (including multi-site churches).' </p>","<p>Richard Duane Warren was born on January 28, 1954.  He is known as 'Rick'.  Rick is an author and American Evangelical pastor.  Rick founded an evangelical megachurch, Saddleback Church in Lake Forest California.  He serves as the senior pastor at Saddleback Church which is the eighth-largest church in the United States.</p>",1,87|87,Rick Warren
Approved,21,87,Rick Warren,Rick Warren - Wikipedia,https://en.wikipedia.org/wiki/Rick_Warren,"<p>'Richard Duane ''Rick'' Warren (born January 28, 1954) is an American evangelical Christian pastor and author. He is the founder and senior pastor of Saddleback Church, an evangelical megachurch in Lake Forest, California, that is the eighth-largest church in the United States (including multi-site churches).' </p>","<p>Richard Duane Warren was born on January 28, 1954.  He is known as 'Rick'.  Rick is an author and American Evangelical pastor.  Rick founded an evangelical megachurch, Saddleback Church in Lake Forest California.  He serves as the senior pastor at Saddleback Church which is the eighth-largest church in the United States.</p>",g,87|87,Rick Warren
Approved,24,87,Rick Warren,Rick Warren - Wikipedia,https://en.wikipedia.org/wiki/Rick_Warren,"<p>'Richard Duane ''Rick'' Warren (born January 28, 1954) is an American evangelical Christian pastor and author. He is the founder and senior pastor of Saddleback Church, an evangelical megachurch in Lake Forest, California, that is the eighth-largest church in the United States (including multi-site churches).' </p>","<p>Richard Duane Warren was born on January 28, 1954.  He is known as 'Rick'.  Rick is an author and American Evangelical pastor.  Rick founded an evangelical megachurch, Saddleback Church in Lake Forest California.  He serves as the senior pastor at Saddleback Church which is the eighth-largest church in the United States.</p>",2,87|87,Rick Warren
Approved,21,90,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>A company know as Yahoo!, that is completely owned by Verizon Communications, has set up its headquarters in Sunnyvale, California.</p>","<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",2,90|90,Yahoo
Approved,21,90,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>A company know as Yahoo!, that is completely owned by Verizon Communications, has set up its headquarters in Sunnyvale, California.</p>","<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",2,90|90,Yahoo
Approved,18,90,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>A company know as Yahoo!, that is completely owned by Verizon Communications, has set up its headquarters in Sunnyvale, California.</p>","<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",2,90|90,Yahoo
Approved,153,90,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>A company know as Yahoo!, that is completely owned by Verizon Communications, has set up its headquarters in Sunnyvale, California.</p>","<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",2,90|90,Yahoo
Approved,10,90,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>A company know as Yahoo!, that is completely owned by Verizon Communications, has set up its headquarters in Sunnyvale, California.</p>","<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",2,90|90,Yahoo
Approved,12,91,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",<p>Yahoo! is based in California and is owned by Verizon. It operates in lots of countries.</p>,b,91|91,Yahoo
Approved,12,91,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",<p>Yahoo! is based in California and is owned by Verizon. It operates in lots of countries.</p>,b,91|91,Yahoo
Approved,19,91,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",<p>Yahoo! is based in California and is owned by Verizon. It operates in lots of countries.</p>,1,91|91,Yahoo
Approved,19,91,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",<p>Yahoo! is based in California and is owned by Verizon. It operates in lots of countries.</p>,1,91|91,Yahoo
Approved,31,91,Yahoo,Yahoo! - Wikipedia,https://en.wikipedia.org/wiki/Yahoo!,"<p>Yahoo! is an American multinational technology company headquartered in Sunnyvale, California which is a wholly owned subsidiary of Verizon Communications </p>",<p>Yahoo! is based in California and is owned by Verizon. It operates in lots of countries.</p>,1,91|91,Yahoo
Approved,40,92,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>","<p>in 2009, diversity managed to surpass vocalist Susan Boyle in the 3rd season (2009)of Britain's Got Talent. This dance troupe was formed in London in 2007, and did great in the live finale of the show</p>",1,92|92,Diversity
Approved,19,92,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>","<p>in 2009, diversity managed to surpass vocalist Susan Boyle in the 3rd season (2009)of Britain's Got Talent. This dance troupe was formed in London in 2007, and did great in the live finale of the show</p>",g,92|92,Diversity
Approved,41,92,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>","<p>in 2009, diversity managed to surpass vocalist Susan Boyle in the 3rd season (2009)of Britain's Got Talent. This dance troupe was formed in London in 2007, and did great in the live finale of the show</p>",g,92|92,Diversity
Approved,40,92,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>","<p>in 2009, diversity managed to surpass vocalist Susan Boyle in the 3rd season (2009)of Britain's Got Talent. This dance troupe was formed in London in 2007, and did great in the live finale of the show</p>",1,92|92,Diversity
Approved,29,92,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>","<p>in 2009, diversity managed to surpass vocalist Susan Boyle in the 3rd season (2009)of Britain's Got Talent. This dance troupe was formed in London in 2007, and did great in the live finale of the show</p>",g,92|92,Diversity
Approved,39,93,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),<p>Diversity is best known for winning the 3rd series of Britan's Got Talent. In 2009 they beat Suan Boyle in the live final. They are a British street dance group that is based in London.</p>,"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>",g,93|93,Diversity
Approved,29,93,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),<p>Diversity is best known for winning the 3rd series of Britan's Got Talent. In 2009 they beat Suan Boyle in the live final. They are a British street dance group that is based in London.</p>,"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>",g,93|93,Diversity
Approved,39,93,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),<p>Diversity is best known for winning the 3rd series of Britan's Got Talent. In 2009 they beat Suan Boyle in the live final. They are a British street dance group that is based in London.</p>,"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>",2,93|93,Diversity
Approved,32,93,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),<p>Diversity is best known for winning the 3rd series of Britan's Got Talent. In 2009 they beat Suan Boyle in the live final. They are a British street dance group that is based in London.</p>,"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>",g,93|93,Diversity
Approved,15,93,Diversity,Diversity (dance troupe) - Wikipedia,https://en.wikipedia.org/wiki/Diversity_(dance_troupe),<p>Diversity is best known for winning the 3rd series of Britan's Got Talent. In 2009 they beat Suan Boyle in the live final. They are a British street dance group that is based in London.</p>,"<p>Diversity are a British street dance troupe formed in 2007 and based in London. They are best known for winning the 3rd series of Britain's Got Talent in 2009, beating 'runner-up' singer Susan Boyle in the live final. </p>",2,93|93,Diversity
Approved,67,104,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>","<p>Starbucks is a coffee company. They're based in America and have been in business since 1971. They have over 23,000 locations!</p>",1,104|104,Starbucks
Approved,56,104,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>","<p>Starbucks is a coffee company. They're based in America and have been in business since 1971. They have over 23,000 locations!</p>",1,104|104,Starbucks
Approved,22,104,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>","<p>Starbucks is a coffee company. They're based in America and have been in business since 1971. They have over 23,000 locations!</p>",1,104|104,Starbucks
Approved,29,104,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>","<p>Starbucks is a coffee company. They're based in America and have been in business since 1971. They have over 23,000 locations!</p>",1,104|104,Starbucks
Approved,20,104,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>","<p>Starbucks is a coffee company. They're based in America and have been in business since 1971. They have over 23,000 locations!</p>",1,104|104,Starbucks
Approved,35,105,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Founded in Seattle, Washington in 1971, Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks operates 13,107 (+170) locations in the United States, 2,204 (+86) in China, 872 in South Korea, 1,160 (+2) in Japan, and 1,418 (-12) in Canada. United Kingdom is in 5th place for the highest number of locations. Total worldwide locations of Starbucks is 23,768 (Differences reflect growth since Jan 8, 2016).</p>","<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>",g,105|105,Starbucks
Approved,40,105,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Founded in Seattle, Washington in 1971, Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks operates 13,107 (+170) locations in the United States, 2,204 (+86) in China, 872 in South Korea, 1,160 (+2) in Japan, and 1,418 (-12) in Canada. United Kingdom is in 5th place for the highest number of locations. Total worldwide locations of Starbucks is 23,768 (Differences reflect growth since Jan 8, 2016).</p>","<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>",g,105|105,Starbucks
Approved,30,105,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Founded in Seattle, Washington in 1971, Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks operates 13,107 (+170) locations in the United States, 2,204 (+86) in China, 872 in South Korea, 1,160 (+2) in Japan, and 1,418 (-12) in Canada. United Kingdom is in 5th place for the highest number of locations. Total worldwide locations of Starbucks is 23,768 (Differences reflect growth since Jan 8, 2016).</p>","<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>",b,105|105,Starbucks
Approved,6,105,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Founded in Seattle, Washington in 1971, Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks operates 13,107 (+170) locations in the United States, 2,204 (+86) in China, 872 in South Korea, 1,160 (+2) in Japan, and 1,418 (-12) in Canada. United Kingdom is in 5th place for the highest number of locations. Total worldwide locations of Starbucks is 23,768 (Differences reflect growth since Jan 8, 2016).</p>","<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>",g,105|105,Starbucks
Approved,16,105,Starbucks,Starbucks - Wikipedia,https://en.wikipedia.org/wiki/Starbucks,"<p>Founded in Seattle, Washington in 1971, Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks operates 13,107 (+170) locations in the United States, 2,204 (+86) in China, 872 in South Korea, 1,160 (+2) in Japan, and 1,418 (-12) in Canada. United Kingdom is in 5th place for the highest number of locations. Total worldwide locations of Starbucks is 23,768 (Differences reflect growth since Jan 8, 2016).</p>","<p>Starbucks Corporation is an American coffee company and coffeehouse chain. Starbucks was founded in Seattle, Washington in 1971. As of November 2016, it operates 23,768 locations worldwide, including 13,107 (+170) in the United States, 2,204 (+86) in China, 1,418 (-12) in Canada, 1,160 (+2) in Japan and 872 in South Korea (bumping United Kingdom from 5th place) (Differences reflect growth since Jan 8, 2016). </p>",g,105|105,Starbucks
Approved,23,120,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari is a corporate and brand-name owned by several different entities since its beginning in 1972, currently it is owned by Atari interactive, which is a subsidiary of the French publisher Atari, SA (ASA).</p>",2,120|120,Atari
Approved,50,120,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari is a corporate and brand-name owned by several different entities since its beginning in 1972, currently it is owned by Atari interactive, which is a subsidiary of the French publisher Atari, SA (ASA).</p>",g,120|120,Atari
Approved,117,120,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari is a corporate and brand-name owned by several different entities since its beginning in 1972, currently it is owned by Atari interactive, which is a subsidiary of the French publisher Atari, SA (ASA).</p>",2,120|120,Atari
Approved,33,120,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari is a corporate and brand-name owned by several different entities since its beginning in 1972, currently it is owned by Atari interactive, which is a subsidiary of the French publisher Atari, SA (ASA).</p>",2,120|120,Atari
Approved,67,120,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari is a corporate and brand-name owned by several different entities since its beginning in 1972, currently it is owned by Atari interactive, which is a subsidiary of the French publisher Atari, SA (ASA).</p>",2,120|120,Atari
Approved,13,121,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari started in 1972 and has had a lot of different owners. Now it's owned by Atari Interactive which is part of Atari, SA, a French company.</p>",b,121|121,Atari
Approved,45,121,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari started in 1972 and has had a lot of different owners. Now it's owned by Atari Interactive which is part of Atari, SA, a French company.</p>",2,121|121,Atari
Approved,65,121,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari started in 1972 and has had a lot of different owners. Now it's owned by Atari Interactive which is part of Atari, SA, a French company.</p>",1,121|121,Atari
Approved,26,121,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari started in 1972 and has had a lot of different owners. Now it's owned by Atari Interactive which is part of Atari, SA, a French company.</p>",2,121|121,Atari
Approved,10,121,Atari,Atari - Wikipedia,https://en.wikipedia.org/wiki/Atari,"<p>Atari is a corporate and brand name owned by several entities since its inception in 1972, currently by Atari Interactive, a subsidiary of the French publisher Atari, SA (ASA). </p>","<p>Atari started in 1972 and has had a lot of different owners. Now it's owned by Atari Interactive which is part of Atari, SA, a French company.</p>",1,121|121,Atari
Approved,22,122,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>Atari, Inc. was an American video game development and home comp. company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily, responsible for the foundation of the video arcade and modern game industries, the as a direct outcome of the North American video game crash of 1833.</p>",1,122|122,Atari
Approved,64,122,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>Atari, Inc. was an American video game development and home comp. company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily, responsible for the foundation of the video arcade and modern game industries, the as a direct outcome of the North American video game crash of 1833.</p>",1,122|122,Atari
Approved,154,122,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>Atari, Inc. was an American video game development and home comp. company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily, responsible for the foundation of the video arcade and modern game industries, the as a direct outcome of the North American video game crash of 1833.</p>",1,122|122,Atari
Approved,26,122,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>Atari, Inc. was an American video game development and home comp. company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily, responsible for the foundation of the video arcade and modern game industries, the as a direct outcome of the North American video game crash of 1833.</p>",1,122|122,Atari
Approved,38,122,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>Atari, Inc. was an American video game development and home comp. company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily, responsible for the foundation of the video arcade and modern game industries, the as a direct outcome of the North American video game crash of 1833.</p>",1,122|122,Atari
Approved,19,123,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>In 1972, Nolan Bushnell and Ted Dabney founded Atari, Inc., an American company known by video game developing and home computer.</p><p>This company, responsible for the formation of the video arcade and modern video game industries, was closed in 1984 as a direct result of the North American video game crash of 1983.</p>",1,123|123,Atari
Approved,136,123,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>In 1972, Nolan Bushnell and Ted Dabney founded Atari, Inc., an American company known by video game developing and home computer.</p><p>This company, responsible for the formation of the video arcade and modern video game industries, was closed in 1984 as a direct result of the North American video game crash of 1983.</p>",2,123|123,Atari
Approved,70,123,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>In 1972, Nolan Bushnell and Ted Dabney founded Atari, Inc., an American company known by video game developing and home computer.</p><p>This company, responsible for the formation of the video arcade and modern video game industries, was closed in 1984 as a direct result of the North American video game crash of 1983.</p>",g,123|123,Atari
Approved,72,123,Atari,"Atari, Inc. - Wikipedia","https://en.wikipedia.org/wiki/Atari,_Inc.","<p>Atari, Inc. was an American video game developer and home computer company founded in 1972 by Nolan Bushnell and Ted Dabney. Primarily responsible for the formation of the video arcade and modern video game industries, the company was closed and its assets split in 1984 as a direct result of the North American video game crash of 1983. </p>","<p>In 1972, Nolan Bushnell and Ted Dabney founded Atari, Inc., an American company known by video game developing and home computer.</p><p>This company, responsible for the formation of the video arcade and modern video game industries, was closed in 1984 as a direct result of the North American video game crash of 1983.</p>",2,123|123,Atari
